# Filename: HRL_072_2_die4_large_1258.dat
# Timestamp: Thu Jul 09 18:54:31 2015

# Column 1:
#	end: 0.6
#	name: field (T)
#	size: 2
#	start: -0.1
#	type: coordinate
# Column 2:
#	end: 0
#	name: none (y_parameter)
#	size: 1
#	start: 0
#	type: coordinate
# Column 3:
#	end: 0
#	name: none (z_parameter)
#	size: 1
#	start: 0
#	type: coordinate
# Column 4:
#	name: processed data 1, Rxx
#	type: value
# Column 5:
#	name: processed data 2, Rd
#	type: value
# Column 6:
#	name: processed data 3, Gxx
#	type: value
# Column 7:
#	name: Keithley 1
#	type: value
# Column 8:
#	name: Keithley 2
#	type: value
# Column 9:
#	name: Lockin 1 X
#	type: value
# Column 10:
#	name: Lockin 1 Y
#	type: value
# Column 11:
#	name: Lockin 2 X
#	type: value
# Column 12:
#	name: Lockin 2 Y
#	type: value
# Column 13:
#	name: Lockin 3 X
#	type: value
# Column 14:
#	name: Lockin 3 Y
#	type: value
# Column 15:
#	name: Lockin 4 X
#	type: value
# Column 16:
#	name: Lockin 4 Y
#	type: value
# Column 17:
#	name: Mixing Chamber
#	type: value

-9.990000000000e-02	0	0	2.883690000000e+01	3.384370000000e+01	5.425650000000e+03	2.705470000000e+01	-1.842780450000e-04	0	2.883690000000e-04	6.377730000000e-06	3.384370000000e-04	-1.943120000000e-05	1.085130000000e-01	2.059950000000e-04	2.705470000000e-04	2.741830000000e-06
-9.990000000000e-02	0	0	2.883100000000e+01	3.385560000000e+01	5.443200000000e+03	2.706070000000e+01	-1.796889040000e-04	0	2.883100000000e-04	6.318120000000e-06	3.385560000000e-04	-1.943120000000e-05	1.088640000000e-01	5.493200000000e-04	2.706070000000e-04	2.741830000000e-06
-9.990000000000e-02	0	0	2.881310000000e+01	3.386750000000e+01	5.432150000000e+03	2.706070000000e+01	-1.917353980000e-04	0	2.881310000000e-04	6.318120000000e-06	3.386750000000e-04	-1.943120000000e-05	1.086430000000e-01	3.433250000000e-04	2.706070000000e-04	2.801430000000e-06
-9.960000000000e-02	0	0	2.880710000000e+01	3.385560000000e+01	5.434450000000e+03	2.705470000000e+01	-1.676424100000e-04	0	2.880710000000e-04	6.258520000000e-06	3.385560000000e-04	-1.943120000000e-05	1.086890000000e-01	3.967300000000e-04	2.705470000000e-04	2.741830000000e-06
-9.970000000000e-02	0	0	2.881310000000e+01	3.384370000000e+01	5.428350000000e+03	2.705470000000e+01	-1.814098320000e-04	0	2.881310000000e-04	6.318120000000e-06	3.384370000000e-04	-1.943120000000e-05	1.085670000000e-01	3.433250000000e-04	2.705470000000e-04	2.741830000000e-06
-9.940000000000e-02	0	0	2.883100000000e+01	3.381990000000e+01	5.426450000000e+03	2.704880000000e+01	-1.762470490000e-04	0	2.883100000000e-04	6.377730000000e-06	3.381990000000e-04	-1.943120000000e-05	1.085290000000e-01	2.899190000000e-04	2.704880000000e-04	2.622620000000e-06
-9.940000000000e-02	0	0	2.883690000000e+01	3.380790000000e+01	5.446650000000e+03	2.704880000000e+01	-1.802625470000e-04	0	2.883690000000e-04	6.377730000000e-06	3.380790000000e-04	-1.943120000000e-05	1.089330000000e-01	6.179850000000e-04	2.704880000000e-04	2.622620000000e-06
-9.940000000000e-02	0	0	2.885480000000e+01	3.380790000000e+01	5.433700000000e+03	2.704280000000e+01	-1.796889040000e-04	0	2.885480000000e-04	6.258520000000e-06	3.380790000000e-04	-1.943120000000e-05	1.086740000000e-01	5.340610000000e-04	2.704280000000e-04	2.622620000000e-06
-9.910000000000e-02	0	0	2.886080000000e+01	3.379600000000e+01	5.445500000000e+03	2.706070000000e+01	-1.802625470000e-04	0	2.886080000000e-04	6.318120000000e-06	3.379600000000e-04	-1.955040000000e-05	1.089100000000e-01	5.035440000000e-04	2.706070000000e-04	2.563010000000e-06
-9.920000000000e-02	0	0	2.886080000000e+01	3.378410000000e+01	5.429100000000e+03	2.707260000000e+01	-1.854253300000e-04	0	2.886080000000e-04	6.318120000000e-06	3.378410000000e-04	-1.955040000000e-05	1.085820000000e-01	3.738420000000e-04	2.707260000000e-04	2.443800000000e-06
-9.880000000000e-02	0	0	2.887270000000e+01	3.378410000000e+01	5.439400000000e+03	2.706670000000e+01	-1.768206910000e-04	0	2.887270000000e-04	6.318120000000e-06	3.378410000000e-04	-1.943120000000e-05	1.087880000000e-01	4.196190000000e-04	2.706670000000e-04	2.563010000000e-06
-9.890000000000e-02	0	0	2.888460000000e+01	3.376030000000e+01	5.447400000000e+03	2.705470000000e+01	-1.814098320000e-04	0	2.888460000000e-04	6.318120000000e-06	3.376030000000e-04	-1.943120000000e-05	1.089480000000e-01	6.027260000000e-04	2.705470000000e-04	2.682220000000e-06
-9.860000000000e-02	0	0	2.887860000000e+01	3.376030000000e+01	5.439000000000e+03	2.704280000000e+01	-1.785416190000e-04	0	2.887860000000e-04	6.318120000000e-06	3.376030000000e-04	-1.943120000000e-05	1.087800000000e-01	4.272480000000e-04	2.704280000000e-04	2.741830000000e-06
